id,eo_number,president,pres_party,beg_term,end_term,signed_date,year,month,day,congress,divided,commemorative,description,pap_majortopic,pap_subtopic,majortopic,subtopic
1656,11181,JOHNSON,100,0,0,19640930,1964,9,30,88,0,0,Creating a Board of Inquiry to report on certain labor disputes affecting the Maritime Industry of the United States,10,1007,10,1007
1657,11182,JOHNSON,100,0,0,19641002,1964,10,2,88,0,0,Establishing Federal Development Planning Committees for Alaska,14,1405,14,1405
1658,11183,JOHNSON,100,0,0,19641003,1964,10,3,88,0,0,Establishing the President's Commission on White House Fellowships,20,2004,20,2004
1659,11184,JOHNSON,100,0,0,19641013,1964,10,13,88,0,0,"Amending Executive Order No. 10530, relating to the performance of certain functions vested in or subject to the approval of the President",20,2001,20,2001
1660,11185,JOHNSON,100,0,0,19641016,1964,10,16,88,0,0,To facilitate coordination of federal education programs,6,600,6,600
1661,11186,JOHNSON,100,0,0,19641023,1964,10,23,88,0,0,Establishing the Federal Development Planning Committee for Appalachia,14,1405,14,1405
1662,11187,JOHNSON,100,0,0,19641024,1964,10,24,88,0,0,Permitting certain employees of the post field service to be given career appointments,20,2004,20,2004
1663,11188,JOHNSON,100,0,0,19641117,1964,11,17,88,0,0,Amending the Selective Service regulations,16,1608,16,1608
1664,11189,JOHNSON,100,0,0,19641123,1964,11,23,88,0,0,Placing certain positions in levels IV and V of the federal executive salary schedule,20,2004,20,2004
1665,11190,JOHNSON,100,0,0,19641229,1964,12,29,88,0,0,Providing for the screening of the Ready Reserve of the Armed Forces,16,1612,16,1612
1666,11191,JOHNSON,100,0,0,19650104,1965,1,4,89,0,0,Providing for the carrying out of certain provisions of the Communications Satellite Act of 1962,17,1704,17,1704
1667,11192,JOHNSON,100,0,0,19650113,1965,1,13,89,0,0,"Inspection of income, estate, and gift tax returns by the Senate Committee on Rules and Administration",20,2009,20,2009
1668,11193,JOHNSON,100,0,0,19650124,1965,1,24,89,0,1,Winston Spencer Churchill,20,2099,20,2099
1669,11194,JOHNSON,100,0,0,19650126,1965,1,26,89,0,0,"Inspection of income, excess-profits, estate, and gift tax returns by the Senate Committee on Government Operations",20,2009,20,2009
1670,11195,JOHNSON,100,0,0,19650130,1965,1,30,89,0,0,Placing additional positions in levels IV and V of the federal executive salary schedule,20,2004,20,2004
1671,11196,JOHNSON,100,0,0,19650202,1965,2,2,89,0,0,Providing for the performance by the Housing and Home Finance Administrator of certain functions vested in or subject to the approval of the President,14,1401,14,1401
1672,11197,JOHNSON,100,0,0,19650205,1965,2,5,89,0,0,Establishing the President's Council on Equal Opportunity,2,200,2,200
1673,11198,JOHNSON,100,0,0,19650210,1965,2,10,89,0,0,Imposition of interest equalization tax on certain commercial bank loans,1,107,1,107
1674,11199,JOHNSON,100,0,0,19650224,1965,2,24,89,0,0,Discontinuing the defensive sea area off the coast of North Carolina,16,1600,16,1600
1675,11200,JOHNSON,100,0,0,19650226,1965,2,26,89,0,0,Providing for establishing user fees pursuant to the Land and Water Conservation Fund Act of 1965,7,711,7,711
1676,11201,JOHNSON,100,0,0,19650304,1965,3,4,89,0,0,"Inspection of income, excess-profits, estate, and gift tax returns by the Committee on Government Operations, House of Representatives",20,2009,20,2009
1677,11202,JOHNSON,100,0,0,19650305,1965,3,5,89,0,0,Permitting student trainees to be given career or career-conditional appointments,20,2004,20,2004
1678,11203,JOHNSON,100,0,0,19650312,1965,3,12,89,0,0,Permitting certain qualified employees of the Treasury Department to be given career appointment,20,2004,20,2004
1679,11204,JOHNSON,100,0,0,19650312,1965,3,12,89,0,0,"Inspection of income, estate, and gift tax returns by the Committee on Public Works, House of Representatives",20,2009,20,2009
1680,11205,JOHNSON,100,0,0,19650315,1965,3,15,89,0,0,"Revoking Executive Order No. 10729 of September 16, 1957",20,2002,20,2002
1681,11206,JOHNSON,100,0,0,19650318,1965,3,18,89,0,0,Inspection of interest equalization tax returns,20,2009,20,2009
1682,11207,JOHNSON,100,0,0,19650320,1965,3,20,89,0,0,Providing federal assistance in the State of Alabama,20,2001,20,2001
1683,11208,JOHNSON,100,0,0,19650324,1965,3,24,89,0,0,Revoking Executive Orders pertaining to the President's Advisory Council on the Arts,6,609,6,2300
1684,11209,JOHNSON,100,0,0,19650325,1965,3,25,89,0,0,Establishing the Federal Development Committee for Appalachia and prescribing other arrangements for coordination with the Appalachia Regional Commission,14,1405,14,1405
1685,11210,JOHNSON,100,0,0,19650325,1965,3,25,89,0,0,Establishing a Temporary Commission on Pennsylvania Avenue,21,2101,21,2101
1686,11211,JOHNSON,100,0,0,19650402,1965,4,2,89,0,0,Exclusion for original or new Japanese issues as required for international monetary stability,18,1808,18,1808
1687,11212,JOHNSON,100,0,0,19650402,1965,4,2,89,0,0,Including certain lands within the boundaries of the Allegheny National Forest in Pennsylvania,21,2103,21,2103
1688,11213,JOHNSON,100,0,0,19650402,1965,4,2,89,0,0,Inspection of certain interest equalization tax information returns by the Board of Governors of the Federal Reserve System and the Federal Reserve Bank,20,2009,20,2009
1689,11214,JOHNSON,100,0,0,19650407,1965,4,7,89,0,0,"Amendment of Executive Order No. 11052, relating to cotton textiles and cotton textile products",18,1800,18,1800
1690,11215,JOHNSON,100,0,0,19650408,1965,4,8,89,0,0,Establishing the President's Commission on the Patent System,15,1522,15,1522
1691,11216,JOHNSON,100,0,0,19650424,1965,4,24,89,0,0,Designation of Vietnam and waters adjacent thereto as a combat zone for the purpose of section 112 of the Internal Revenue Code of 1954,16,1600,16,1600
1692,11217,JOHNSON,100,0,0,19650424,1965,4,24,89,0,0,"Inspection of income, excess-profits, estate, and gift tax returns by the Committee on Un-American Activities, House of Representatives",20,2009,20,2009
1693,11218,JOHNSON,100,0,0,19650424,1965,4,24,89,0,0,Amending Executive Order No. 11017 so as to make the Chairman of the Tennessee Valley Authority a member of the Recreation Advisory Council,21,2101,21,2101
1694,11219,JOHNSON,100,0,0,19650506,1965,5,6,89,0,0,Providing for the appointment in the competitive service of certain present and former officers and employees of the Foreign Service,19,1929,19,1929
1695,11220,JOHNSON,100,0,0,19650506,1965,5,6,89,0,0,Transferring lands in the State of Washington from the Okanogan National Forest to the Wenatchee National Forest,21,2103,21,2103
1696,11221,JOHNSON,100,0,0,19650506,1965,5,6,89,0,0,"Amendment of Executive Order No. 11126, relating to the status of women",2,202,2,202
1697,11222,JOHNSON,100,0,0,19650508,1965,5,8,89,0,0,Prescribing standards of ethical conduct for government officers and employees,20,2010,20,2010
1698,11223,JOHNSON,100,0,0,19650512,1965,5,12,89,0,0,"Relating to the performance of functions authorized by the Foreign Assistance Act of 1961, as amended",19,1901,19,1901
1699,11224,JOHNSON,100,0,0,19650513,1965,5,13,89,0,0,Designation of certain foreign countries as economically less developed countries for purposes of the interest equalization tax,19,1905,19,1905
1700,11225,JOHNSON,100,0,0,19650522,1965,5,22,89,0,0,"Designating the International Coffee Organization as a public international organization entitled to enjoy certain privileges, exemptions, and immunities",19,1926,19,1926
1701,11226,JOHNSON,100,0,0,19650527,1965,5,27,89,0,0,"Amending Executive Order No. 10358, relating to the observance of holidays by government agencies",20,2030,20,2030
1702,11227,JOHNSON,100,0,0,19650602,1965,6,2,89,0,0,"Designating the Interim Communications Satellite Committee as a public international organization entitled to enjoy certain privileges, exemptions, and immunities",19,1926,19,1926
1703,11228,JOHNSON,100,0,0,19650614,1965,6,14,89,0,0,Providing for the performance by the Civil Service Commission of certain functions vested in or subject to the approval of the President,20,2004,20,2004
1704,11229,JOHNSON,100,0,0,19650614,1965,6,14,89,0,0,Participation in the International Coffee Organization,4,401,4,401
1705,11230,JOHNSON,100,0,0,19650628,1965,6,28,89,0,0,Delegating certain functions of the President to the Director of the Bureau of the Budget,20,2002,20,2002
1706,11231,JOHNSON,100,0,0,19650708,1965,7,8,89,0,1,Establishing the Vietnam Service Medal,16,1699,16,1699
1707,11232,JOHNSON,100,0,0,19650708,1965,7,8,89,0,0,"Suspension of the provisions of section 5751(b) of title 10, United States Code, which relates to officers in the line of the Navy of the grade of commander",16,1608,16,1608
1708,11233,JOHNSON,100,0,0,19650714,1965,7,14,89,0,1,Adlai E. Stevenson,20,2099,20,2099
1709,11234,JOHNSON,100,0,0,19650716,1965,7,16,89,0,0,Establishing the President's Commission on Crime in the District of Columbia,20,2014,20,2014
1710,11235,JOHNSON,100,0,0,19650721,1965,7,21,89,0,0,"Inspection of income, estate, and gift tax returns by the Committee on Banking and Currency, House of Representatives",20,2009,20,2009
1711,11236,JOHNSON,100,0,0,19650723,1965,7,23,89,0,0,Establishing the President's Commission on Law Enforcement and Administration of Justice,12,1200,12,1200
1712,11237,JOHNSON,100,0,0,19650727,1965,7,27,89,0,0,Prescribing regulations for coordinating planning and the acquisition of land under the outdoor recreation program of the Department of the Interior and the open space program of the Housing and Home Finance Agency,21,2101,21,2101
1713,11238,JOHNSON,100,0,0,19650728,1965,7,28,89,0,0,The National Advisory Council on International Monetary and Financial Problems,18,1808,18,1808
1714,11239,JOHNSON,100,0,0,19650731,1965,7,31,89,0,0,"Enforcement of the Convention for Safety of Life at Sea, 1960",10,1007,10,1007
1715,11240,JOHNSON,100,0,0,19650804,1965,8,4,89,0,0,The Board of the Foreign Service and the Board of Examiners for the Foreign Service,19,1929,19,1929
1716,11241,JOHNSON,100,0,0,19650826,1965,8,26,89,0,0,Amending the Selective Service regulations,16,1608,16,1608
1717,11242,JOHNSON,100,0,0,19650828,1965,8,28,89,0,0,Amending Executive Order No. 11157 as it relates to incentive pay for hazardous duty,16,1608,16,1608
1718,11243,JOHNSON,100,0,0,19650911,1965,9,11,89,0,0,"Creating an emergency board to investigate disputes between the Atchison, Topeka and Santa Fe Railway Company, Lines East and West, and certain of their employees",10,1005,10,1005
1719,11244,JOHNSON,100,0,0,19650916,1965,9,16,89,0,0,Placing a position in level IV of the federal executive salary schedule,20,2004,20,2004
1720,11245,JOHNSON,100,0,0,19650916,1965,9,16,89,0,0,Placing a position in level V of the federal executive salary schedule,20,2004,20,2004
1721,11246,JOHNSON,100,0,0,19650924,1965,9,24,89,0,0,Equal Employment Opportunity,2,200,2,200
1722,11247,JOHNSON,100,0,0,19650924,1965,9,24,89,0,0,Providing for the coordination by the Attorney General of enforcement of title VI of the Civil Rights Act of 1964,2,200,2,200
1723,11248,JOHNSON,100,0,0,19651010,1965,10,10,89,0,0,Placing certain positions in levels IV and V of the federal executive salary schedule,20,2004,20,2004
1724,11249,JOHNSON,100,0,0,19651010,1965,10,10,89,0,0,"Amending regulations relating to the safeguarding of vessels, harbors, ports, and waterfront facilities of the United States",10,1007,10,1007
1725,11250,JOHNSON,100,0,0,19651010,1965,10,10,89,0,0,Administration of the Peace Corps in the Department of State,19,1929,19,1929
1726,11251,JOHNSON,100,0,0,19651019,1965,10,19,89,0,0,Placing an additional position in level V of the federal executive salary schedule,20,2004,20,2004
1727,11252,JOHNSON,100,0,0,19651020,1965,10,20,89,0,0,Food-for-Peace program,19,1901,19,1901
1728,11253,JOHNSON,100,0,0,19651020,1965,10,20,89,0,0,Amending Executive Order No. 11157 as it relates to incentive pay for hazardous duty,16,1608,16,1608
1729,11254,JOHNSON,100,0,0,19651021,1965,10,21,89,0,0,Establishing the Automotive Agreement Adjustment Assistance Board,1,108,1,108
1730,11255,JOHNSON,100,0,0,19651101,1965,11,1,89,0,0,Designation of Vietnam and waters adjacent thereto as an overseas combat area for purposes of Armed Force mailing privileges,16,1600,16,1600
1731,11256,JOHNSON,100,0,0,19651104,1965,11,4,89,0,0,Establishing the President's Committee on Food and Fiber and the National Advisory Commission on Food and Fiber,4,400,4,400
1732,11257,JOHNSON,100,0,0,19651113,1965,11,13,89,0,0,Delegating to the Civil Service Commission certain authority relating to severance pay under the Federal Employees Salary Act of 1965,20,2004,20,2004
1733,11258,JOHNSON,100,0,0,19651117,1965,11,17,89,0,0,"Prevention, control, and abatement of water pollution by federal activities",7,700,7,700
1734,11259,JOHNSON,100,0,0,19651203,1965,12,3,89,0,0,Amending Executive Order No. 11157 as it relates to incentive pay for hazardous duty involving parachute jumping,16,1608,16,1608
1735,11260,JOHNSON,100,0,0,19651211,1965,12,11,89,0,0,Amending Executive Order No. 11185 relating to facilities coordination of federal education programs,6,600,6,600
1736,11261,JOHNSON,100,0,0,19651211,1965,12,11,89,0,0,"Amending Executive Order No. 10973 of November 3, 1961, providing for the administration of foreign assistance and related functions",19,1901,19,1901
1737,11262,JOHNSON,100,0,0,19651213,1965,12,13,89,0,0,Placing additional positions in levels IV and V of the federal executive salary schedule,20,2004,20,2004
1738,11263,JOHNSON,100,0,0,19651220,1965,12,20,89,0,0,"Further amending Executive Order No. 10713, providing for administration of the Ryukyu Islands",21,2105,21,2105
1739,11264,JOHNSON,100,0,0,19651231,1965,12,31,89,0,0,The Board of the Foreign Service and the Board of Examiners for the Foreign Service,19,1929,19,1929
1740,11265,JOHNSON,100,0,0,19660111,1966,1,11,89,0,0,"Amending Executive Order No. 10448, establishing the National Defense Service Medal",16,1699,16,1699
1741,11266,JOHNSON,100,0,0,19660118,1966,1,18,89,0,0,Amending the Selective Service regulations,16,1608,16,1608
1742,11267,JOHNSON,100,0,0,19660119,1966,1,19,89,0,0,Relating to the implementation of the Treaty of Friendship and General Relations between the United States and Spain,19,1910,19,1910
1743,11268,JOHNSON,100,0,0,19660120,1966,1,20,89,0,0,Placing an additional position in level V of the federal executive salary schedule,20,2004,20,2004
1744,11269,JOHNSON,100,0,0,19660214,1966,2,14,89,0,0,National Advisory Council on International Monetary and Financial Policies,19,1906,19,1906
