id,year,Deflator,amount,chngdllr,pctChng,amount_nominal,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
5257,1992,0.703,48510,55.40770641,0.11434879,34103,700 Vets,700,,Veterans' Benefits and Services,1,0,0,0,0,0,102
5258,1992,0.703,0,0,,0,700 TF/R,700,700.1,Veterans' Benefits and Services- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,102
5259,1992,0.703,24798,-717.8760469,-2.813545157,17433,701 VetI,700,701,Income Security for Veterans,0,1,0,1,0,1,102
5260,1992,0.703,800,-350.4143669,-30.44434117,563,702 VetE,700,702,"Veterans Education, Training, and  Rehabilitation",0,1,0,1,0,1,102
5261,1992,0.703,20278,1051.174692,5.467179966,14256,703 Hosp,700,703,Hospital and Medical Care for Veterans,0,1,0,1,1,0,102
5262,1992,0.703,1182,97.84481132,9.026274107,831,704 VetH,700,704,Veterans Housing,0,1,0,0,0,0,102
5263,1992,0.703,1450,-25.3213836,-1.715540894,1020,705 VetO,700,705,Other Veterans Benefits and Services,0,1,0,1,1,0,102
5264,1992,0.703,21042,1883.536975,9.831081868,14793,750 Just,750,,Justice Administration,1,0,0,0,0,0,102
5265,1992,0.703,0,0,,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,102
5266,1992,0.703,9516,842.5024451,9.714083306,6690,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,102
5267,1992,0.703,7297,573.3101215,8.527593656,5130,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,102
5268,1992,0.703,2988,470.4039357,18.68164955,2101,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,102
5269,1992,0.703,1240,-2.679526848,-0.215569336,872,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,102
5270,1992,0.703,18652,-1166.378592,-5.8851536,13113,800 Govt,800,,General Government,1,0,0,0,0,0,102
5271,1992,0.703,3039,94.62382354,3.213033057,2137,801 Lege,800,801,Legislative Functions,0,1,0,1,1,0,102
5272,1992,0.703,301,27.59211988,10.10700362,212,802 Exec,800,802,Executive Direction and Management,0,1,0,1,1,0,102
5273,1992,0.703,9988,870.2873516,9.544717609,7022,803 Fisc,800,803,Central Fiscal Operations,0,1,0,1,1,0,102
5274,1992,0.703,722,-2330.428405,-76.33240763,508,804 Prop,800,804,General Property and Records Management,0,1,0,1,1,0,102
5275,1992,0.703,243,4.245866385,1.783977473,171,805 Pers,800,805,Central Personnel Management,0,1,0,1,1,0,102
5276,1992,0.703,2692,-422.9643287,-13.57830911,1893,806 Asst,800,806,General Purpose Fiscal Assistance,0,1,0,1,1,0,102
5277,1992,0.703,2409,289.2997616,13.64621517,1694,808 Othr,800,808,Other General Government,0,1,0,1,1,0,102
5278,1992,0.703,-746,300.9652184,28.74548409,-524,809 Dedu,800,809,Deductions for Offsetting Receipts,0,1,0,0,0,0,102
5279,1992,0.703,283748,874.4241795,0.309122532,199475,900 NetI,900,,Net Interest,1,0,0,0,0,0,102
5280,1992,0.703,415832,-961.7896901,-0.230759559,292330,901 Inte,900,901,Interest on the Public Debt,0,1,0,1,0,1,102
5281,1992,0.703,-77089,-2800.813684,-3.770210107,-54193,902 OnBT,900,902,Interest Received by On-budget Trust Funds,0,1,0,0,0,0,102
5282,1992,0.703,-33624,-4153.501689,-14.09399962,-23637,903 OfBT,900,903,Interest Received by Off-budget Trust Funds,0,1,0,0,0,0,102
5283,1992,0.703,-21373,8790.529243,29.14245207,-15025,908 Othr,900,908,Other Interest,0,1,0,0,0,0,102
5284,1992,0.703,0,0,,0,909 Invst,900,909,Other Investment Income,0,1,0,0,0,0,102
5285,1992,0.703,-55874,1480.141526,2.58071194,-39279,950 Undt,950,,Undistributed Offsetting Receipts,1,0,0,0,0,0,102
5286,1992,0.703,-43642,663.3311125,1.497192444,-30680,951 EmpO,950,951,"Employer Share, Employee Retirement (On-budget)",0,1,0,0,0,0,102
5287,1992,0.703,-8679,-220.3451668,-2.604860702,-6101,952 EmpF,950,952,"Employer Share, Employee Retirement (Off-budget)",0,1,0,0,0,0,102
5288,1992,0.703,-3554,1037.15558,22.59106034,-2498,953 Rent,950,953,Rents and Royalties on the Outer Continental Shelf,0,1,0,0,0,0,102
5289,1992,0.703,0,0,,0,954 Sale,950,954,Sale of Major Assets,0,1,0,0,0,0,102
5290,1992,0.703,0,0,,0,959 Recp,950,959,Other Undistributed Offsetting Receipts,0,1,0,0,0,0,102
5291,1993,0.7197,2139780,-22381.69808,-1.035153614,1540000,Totl BA,0,0,Total Budget Authority,0,0,0,0,0,0,103
5292,1993,0.7197,390565,-29179.86355,-6.9518073,281090,050 Defs,50,,National Defense,1,0,0,0,0,0,103
5293,1993,0.7197,0,0,,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5294,1993,0.7197,371174,-30074.83282,-7.495322798,267134,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,103
5295,1993,0.7197,105563,-9971.421433,-8.630724664,75974,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,103
5296,1993,0.7197,123801,-9438.8143,-7.084069574,89100,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,103
5297,1993,0.7197,73348,-16199.03544,-18.08998117,52789,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,103
5298,1993,0.7197,52471,376.5574442,0.722828379,37764,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,103
5299,1993,0.7197,6327,-1146.047695,-15.33584498,4554,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,103
5300,1993,0.7197,5475,158.6807843,2.984404444,3941,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,103
5301,1993,0.7197,4185,6145.247812,313.3731674,3012,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,103
5302,1993,0.7197,16755,-285.6591701,-1.676305206,12059,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,103
5303,1993,0.7197,2635,1180.628447,81.14284859,1897,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,103
5304,1993,0.7197,44925,14732.20686,48.79345166,32333,150 IAff,150,,International Affairs,1,0,0,0,0,0,103
5305,1993,0.7197,0,0,,0,150 TF/R,150,150.1,International Affairs- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5306,1993,0.7197,9715,248.5872591,2.626106688,6992,151 IDev,150,151,International Development and Humanitarian Assistance,0,1,0,1,1,0,103
5307,1993,0.7197,7629,-1875.410787,-19.73285761,5491,152 ISec,150,152,International Security Assistance,0,1,0,1,1,0,103
5308,1993,0.7197,6012,232.7109585,4.026837835,4327,153 forn,150,153,Conduct of Foreign Affairs,0,1,0,1,1,0,103
5309,1993,0.7197,1734,-119.4292074,-6.445181187,1248,154 Info,150,154,Foreign Information and Exchange Activities,0,1,0,1,1,0,103
5310,1993,0.7197,19834,16245.74863,452.7800622,14275,155 IFin,150,155,International Financial Programs,0,1,0,0,0,0,103
5311,1993,0.7197,23950,-692.7016967,-2.811061183,17237,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,103
5312,1993,0.7197,0,0,,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,103
5313,1993,0.7197,5798,-69.46054455,-1.183919287,4173,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,103
5314,1993,0.7197,18152,-623.2411521,-3.319526775,13064,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,103
5315,1993,0.7197,11483,2813.965871,32.46009772,8265,270 Ener,270,,Energy,1,0,0,0,0,0,103
5316,1993,0.7197,0,0,,0,270 TF/R,270,270.1,Energy- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5317,1993,0.7197,10287,3475.386556,51.01859301,7404,271 ESup,270,271,Energy Supply,0,1,0,0,0,0,103
5318,1993,0.7197,779,52.60667526,7.246098521,561,272 ECon,270,272,Energy Conservation,0,1,0,1,1,0,103
5319,1993,0.7197,83,-317.7699101,-79.24436661,60,274 EPrp,270,274,Emergency Energy Preparedness,0,1,0,1,1,0,103
5320,1993,0.7197,333,-396.2574496,-54.3563031,240,276 EInf,270,276,"Energy Information, Policy, and Regulation",0,1,0,1,1,0,103
5321,1993,0.7197,30061,-223.3584366,-0.73754602,21635,300 NatR,300,,Natural Resources,1,0,0,0,0,0,103
5322,1993,0.7197,0,0,,0,300 TF/R,300,300.1,Natural Resources- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5323,1993,0.7197,6670,-111.5262385,-1.644444684,4801,301 Watr,300,301,Water Resources,0,1,0,1,1,0,103
5324,1993,0.7197,6634,17.35471019,0.262274599,4775,302 Land,300,302,Conservation and Land Management,0,1,0,1,1,0,103
5325,1993,0.7197,3618,-208.2837977,-5.443904801,2604,303 Recr,300,303,Recreational Resources,0,1,0,1,1,0,103
5326,1993,0.7197,9598,202.9957164,2.160678195,6908,304 Polu,300,304,Pollution Control and Abatement,0,1,0,1,1,0,103
5327,1993,0.7197,3538,-123.898827,-3.383365019,2547,306 Othr,300,306,Other Natural Resources,0,1,0,1,1,0,103
5328,1993,0.7197,26572,-5257.120133,-16.51676186,19124,350 Agri,350,,Agriculture,1,0,0,0,0,0,103
5329,1993,0.7197,0,0,,0,350 TF/R,350,350.1,Agriculture- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5330,1993,0.7197,22876,-5076.859905,-18.16212895,16464,351 FInc,350,351,Farm Income Stabilization,0,1,0,1,0,1,103
5331,1993,0.7197,3695,-180.2602278,-4.650676672,2660,352 AgRe,350,352,Agricultural Research and Services,0,1,0,1,1,0,103
5332,1993,0.7197,14977,-52727.0514,-77.87878323,10779,370 Comr,370,,Commerce and Housing Credit,1,0,0,0,0,0,103
5333,1993,0.7197,0,0,,0,370 TF/R,370,370.1,Commerce and Housing Credit- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5334,1993,0.7197,3198,-3222.497678,-50.18685062,2302,371 Mort,370,371,Mortgage Credit,0,1,0,0,0,0,103
5335,1993,0.7197,3334,-518.7622628,-13.46385317,2400,372 Post,370,372,Postal Service,0,1,0,0,0,0,103
5336,1993,0.7197,3420,-49155.23261,-93.49367128,2462,373 DepI,370,373,Deposit Insurance,0,1,0,0,0,0,103
5337,1993,0.7197,5022,169.4411552,3.491472392,3615,376 Othr,370,376,Other Advancement of Commerce,0,1,0,1,1,0,103
5338,1993,0.7197,56173,3641.399896,6.93177472,40428,400 TRNS,400,,Transportation,1,0,0,0,0,0,103
5339,1993,0.7197,0,0,,0,400 TF/R,400,400.1,Transportation- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5340,1993,0.7197,36745,3616.421098,10.91617947,26446,401 GTrn,400,401,Ground Transportation,0,1,0,1,1,0,103
5341,1993,0.7197,14444,158.9901039,1.112986377,10396,402 AirT,400,402,Air Transportation,0,1,0,1,1,0,103
5342,1993,0.7197,4567,-155.4365844,-3.291753164,3287,403 WTrn,400,403,Water Transportation,0,1,0,1,1,0,103
5343,1993,0.7197,415,21.42527776,5.437887756,299,407 OthT,400,407,Other Transportation,0,1,0,1,1,0,103
5344,1993,0.7197,14108,-3382.097527,-19.33732148,10154,450 CDev,450,,Community and Regional Development,1,0,0,0,0,0,103
5345,1993,0.7197,0,0,,0,450 TF/R,450,450.1,Community and Regional Development- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5346,1993,0.7197,6736,1347.804354,25.01492862,4848,451 CDev,450,451,Community Development,0,1,0,1,1,0,103
5347,1993,0.7197,4055,-616.9741185,-13.20578165,2919,452 RDev,450,452,Area and Regional Development,0,1,0,1,1,0,103
5348,1993,0.7197,3316,-4112.927763,-55.36314124,2387,453 DRef,450,453,Disaster Relief and Insurance,0,1,0,1,1,0,103
5349,1993,0.7197,69273,3751.259959,5.725191476,49856,500 Educ,500,,"Education, Training, Employment, Social Services",1,0,0,0,0,0,103
5350,1993,0.7197,0,0,,0,500 TF/R,500,500.1,"Education, Training, Employment, Social Services- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,103
5351,1993,0.7197,19749,-491.9249782,-2.430339302,14214,501 ElEd,500,501,"Elementary, Secondary, and Vocational Education",0,1,0,1,1,0,103
5352,1993,0.7197,20507,3201.323611,18.49941411,14759,502 HiEd,500,502,Higher Education,0,1,0,1,0,1,103
5353,1993,0.7197,2973,-3.779233919,-0.12694773,2140,503 Resh,500,503,Research and General Education Aids,0,1,0,1,1,0,103
5354,1993,0.7197,10208,-107.3692986,-1.040904494,7347,504 Trng,500,504,Training and Employment,0,1,0,1,1,0,103
5355,1993,0.7197,1296,24.68074358,1.941836631,933,505 Othr,500,505,Other Labor Services,0,1,0,1,1,0,103
5356,1993,0.7197,14538,1128.329115,8.414714856,10463,506 SoSv,500,506,Social Services,0,1,0,1,1,0,103
5357,1993,0.7197,150918,19262.67721,14.63117786,108616,550 Heth,550,,Health,1,0,0,0,0,0,103
5358,1993,0.7197,0,0,,0,550 TF/R,550,550.1,Health- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5359,1993,0.7197,132885,18964.16082,16.64676471,95638,551 Hlth,550,551,Health Care Services,0,1,0,1,0,1,103
5360,1993,0.7197,15507,283.0994264,1.859560079,11161,552 HRes,550,552,Health Research and Training,0,1,0,1,1,0,103
5361,1993,0.7197,2524,15.41696586,0.614466555,1817,554 Osha,550,554,Consumer and Occupational Health and Safety,0,1,0,1,1,0,103
5362,1993,0.7197,196488,7188.672536,3.79750266,141413,571 MedC,571,,Medicare,1,1,0,1,0,1,103
5363,1993,0.7197,302696,13436.64412,4.645178773,217851,600 IncS,600,,Income Security,1,0,0,0,0,0,103
5364,1993,0.7197,0,0,,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5365,1993,0.7197,7889,-629.8050535,-7.392945809,5678,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,103
5366,1993,0.7197,85695,2692.583701,3.24399858,61675,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,103
5367,1993,0.7197,53027,-3208.480458,-5.705385266,38164,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,103
5368,1993,0.7197,29512,1368.626805,4.863116246,21240,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,103
5369,1993,0.7197,54211,6616.88241,13.90276592,39016,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,103
5370,1993,0.7197,72360,6596.836717,10.03122838,52078,609 Othr,600,609,Other income security,0,1,0,1,0,1,103
5371,1993,0.7197,488245,6977.676806,1.449855653,351390,651 SSec,651,,Social Security,1,1,0,1,0,1,103
5372,1993,0.7197,50309,1799.182764,3.708890464,36208,700 Vets,700,,Veterans' Benefits and Services,1,0,0,0,0,0,103
5373,1993,0.7197,0,0,,0,700 TF/R,700,700.1,Veterans' Benefits and Services- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5374,1993,0.7197,25213,415.2747776,1.674630122,18146,701 VetI,700,701,Income Security for Veterans,0,1,0,1,0,1,103
5375,1993,0.7197,886,85.62699291,10.70337411,638,702 VetE,700,702,"Veterans Education, Training, and  Rehabilitation",0,1,0,1,0,1,103
5376,1993,0.7197,21168,889.7373273,4.387697639,15235,703 Hosp,700,703,Hospital and Medical Care for Veterans,0,1,0,1,1,0,103
5377,1993,0.7197,1661,479.7267156,40.58601655,1196,704 VetH,700,704,Veterans Housing,0,1,0,0,0,0,103
5378,1993,0.7197,1379,-71.18304984,-4.909175851,993,705 VetO,700,705,Other Veterans Benefits and Services,0,1,0,1,1,0,103
5379,1993,0.7197,21092,49.44746418,0.234994127,15180,750 Just,750,,Justice Administration,1,0,0,0,0,0,103
5380,1993,0.7197,0,0,,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5381,1993,0.7197,9380,-136.0611176,-1.429814182,6751,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,103
5382,1993,0.7197,7622,325.323239,4.45831491,5486,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,103
5383,1993,0.7197,2691,-297.221005,-9.947155455,1937,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,103
5384,1993,0.7197,1397,157.4063478,12.69406031,1006,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,103
5385,1993,0.7197,18357,-295.2670535,-1.583031597,13212,800 Govt,800,,General Government,1,0,0,0,0,0,103
5386,1993,0.7197,2930,-109.4416415,-3.601238615,2109,801 Lege,800,801,Legislative Functions,0,1,0,1,1,0,103
5387,1993,0.7197,352,51.36010717,17.06315853,254,802 Exec,800,802,Executive Direction and Management,0,1,0,1,1,0,103
5388,1993,0.7197,10079,90.57946738,0.906882933,7254,803 Fisc,800,803,Central Fiscal Operations,0,1,0,1,1,0,103
5389,1993,0.7197,1060,337.546603,46.75160706,763,804 Prop,800,804,General Property and Records Management,0,1,0,1,1,0,103
5390,1993,0.7197,247,4.082031177,1.679848221,178,805 Pers,800,805,Central Personnel Management,0,1,0,1,1,0,103
5391,1993,0.7197,2666,-26.35660386,-0.979071466,1919,806 Asst,800,806,General Purpose Fiscal Assistance,0,1,0,1,1,0,103
5392,1993,0.7197,2048,-361.5972437,-15.01026333,1474,808 Othr,800,808,Other General Government,0,1,0,1,1,0,103
5393,1993,0.7197,-1027,-281.4397733,-37.72651117,-739,809 Dedu,800,809,Deductions for Offsetting Receipts,0,1,0,0,0,0,103
5394,1993,0.7197,276255,-7492.837718,-2.640666267,198821,900 NetI,900,,Net Interest,1,0,0,0,0,0,103
5395,1993,0.7197,406422,-9410.027609,-2.262939747,292502,901 Inte,900,901,Interest on the Public Debt,0,1,0,1,0,1,103
5396,1993,0.7197,-77167,-78.68163023,-0.102065963,-55537,902 OnBT,900,902,Interest Received by On-budget Trust Funds,0,1,0,0,0,0,103
5397,1993,0.7197,-37222,-3598.020236,-10.70075017,-26788,903 OfBT,900,903,Interest Received by Off-budget Trust Funds,0,1,0,0,0,0,103
5398,1993,0.7197,-15779,5593.891757,26.17270274,-11356,908 Othr,900,908,Other Interest,0,1,0,0,0,0,103
5399,1993,0.7197,0,0,,0,909 Invst,900,909,Other Investment Income,0,1,0,0,0,0,103
5400,1993,0.7197,-51949,3925.365812,7.025388932,-37387,950 Undt,950,,Undistributed Offsetting Receipts,1,0,0,0,0,0,103
5401,1993,0.7197,-39164,4477.995909,10.26074861,-28186,951 EmpO,950,951,"Employer Share, Employee Retirement (On-budget)",0,1,0,0,0,0,103
5402,1993,0.7197,-8915,-236.3049959,-2.722721464,-6416,952 EmpF,950,952,"Employer Share, Employee Retirement (Off-budget)",0,1,0,0,0,0,103
5403,1993,0.7197,-3870,-316.3251007,-8.900537442,-2785,953 Rent,950,953,Rents and Royalties on the Outer Continental Shelf,0,1,0,0,0,0,103
5404,1993,0.7197,0,0,,0,954 Sale,950,954,Sale of Major Assets,0,1,0,0,0,0,103
5405,1993,0.7197,0,0,,0,959 Recp,950,959,Other Undistributed Offsetting Receipts,0,1,0,0,0,0,103
5406,1994,0.7354,2134892,-4887.888613,-0.228429493,1570000,Totl BA,0,0,Total Budget Authority,0,0,0,0,0,0,103
5407,1994,0.7354,358081,-32484.19712,-8.31723199,263333,050 Defs,50,,National Defense,1,0,0,0,0,0,103
5408,1994,0.7354,0,0,,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5409,1994,0.7354,341720,-29453.94802,-7.935347848,251301,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,103
5410,1994,0.7354,97042,-8521.003316,-8.071960172,71365,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,103
5411,1994,0.7354,120447,-3354.208415,-2.709354864,88577,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,103
5412,1994,0.7354,60023,-13325.50081,-18.16750397,44141,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,103
5413,1994,0.7354,47004,-5467.511903,-10.42006423,34567,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,103
5414,1994,0.7354,8171,1843.426852,29.13587564,6009,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,103
5415,1994,0.7354,4760,-715.2182702,-13.0633474,3501,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,103
5416,1994,0.7354,4271,86.06783966,2.056579203,3141,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,103
5417,1994,0.7354,14817,-1937.806369,-11.56554085,10897,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,103
5418,1994,0.7354,1543,-1092.442727,-41.45892702,1135,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,103
5419,1994,0.7354,24080,-20844.8911,-46.39931241,17709,150 IAff,150,,International Affairs,1,0,0,0,0,0,103
5420,1994,0.7354,0,0,,0,150 TF/R,150,150.1,International Affairs- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,103
5421,1994,0.7354,10469,753.9733509,7.760919721,7699,151 IDev,150,151,International Development and Humanitarian Assistance,0,1,0,1,1,0,103
5422,1994,0.7354,6161,-1468.295099,-19.24623278,4531,152 ISec,150,152,International Security Assistance,0,1,0,1,1,0,103
5423,1994,0.7354,6295,283.6660744,4.718331244,4630,153 forn,150,153,Conduct of Foreign Affairs,0,1,0,1,1,0,103
5424,1994,0.7354,2034,300.2112089,17.31321851,1496,154 Info,150,154,Foreign Information and Exchange Activities,0,1,0,1,1,0,103
5425,1994,0.7354,-880,-20714.44664,-100,-647,155 IFin,150,155,International Financial Programs,0,1,0,0,0,0,103
5426,1994,0.7354,23957,6.773136104,0.028280318,17618,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,103
5427,1994,0.7354,0,0,,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,103
5428,1994,0.7354,6249,451.4107784,7.785629155,4596,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,103
